cell_id,row,col,lat,lon,lulc,ndvi,albedo,building_height_m,building_density,sky_view_factor,impervious_fraction,road_density,elevation_m,dist_to_water_m,air_temp_c,humidity_pct,wind_speed_ms,lst_c,lst_ecostress_c
60,1,0,23.233773873873872,77.38318196286234,tree,0.7453257159327102,0.19594150225411658,4.397210203779385,0.0,0.9560278979622061,0.045578406177886104,0.0,498.6211962219714,735.705717386873,38.62582184841655,33.027799753406335,2.641354792060338,31.88,32.37
61,1,1,23.233773873873872,77.38416256410027,tree,0.7648709612515903,0.19259990250209977,0.0,0.0,1.0,0.08807332075944953,0.0,501.6333429396202,1809.754903229372,38.59593126169215,30.206604208385034,1.9261124970403405,31.82,31.84
62,1,2,23.233773873873872,77.38514316533819,tree,0.6130635553555654,0.20054814017106057,0.0,0.0,1.0,0.0,0.0772498631716006,490.7430315667812,615.0804791164467,37.97471394013199,29.057299265595532,2.7494276765549714,31.09,28.89
63,1,3,23.233773873873872,77.3861237665761,road,0.038001128495778934,0.09758891059937531,0.0,0.026290759957742472,0.9855400820232416,0.880425046877516,0.908550361096675,495.3982538366337,1821.825254167322,38.37906338174887,32.86089843064571,1.5354219262308602,44.11,44.53
64,1,4,23.233773873873872,77.38710436781403,built_up,0.15772810202078913,0.1730834674198272,8.934887472917177,0.19871847811649374,0.8013559623067567,0.8695426510609279,0.4088229495689845,509.8703232625085,1633.1096531854928,38.64657213559669,31.98632810474131,1.5599567692246783,45.27,46.43
65,1,5,23.233773873873872,77.38808496905196,built_up,0.008629834139692844,0.12424078989114756,14.326919506755793,0.2578073563418276,0.7149367589444369,0.7926079385924807,0.38770206204661134,496.5507260415558,792.0813485521596,38.468703854360136,28.429528676407077,2.2412765552227722,46.14,47.55
66,1,6,23.233773873873872,77.38906557028987,built_up,0.17167827072338093,0.1538316793443542,8.70823612058312,0.27972076421746495,0.759071218474563,0.9523703281929969,0.3490219272501357,511.1786244997559,1811.523304641213,37.715786285751086,26.31360545457142,1.8743742106567702,44.3,44.27
67,1,7,23.233773873873872,77.3900461715278,built_up,0.048745906300205956,0.12461176655030658,13.44471883970234,0.41829661459324424,0.6354896735766923,0.7561542011939633,0.3719912104392877,499.03028156221103,830.238604794939,38.24385847395527,28.492115832689592,1.5588527490982362,44.85,45.6
68,1,8,23.233773873873872,77.39102677276571,built_up,0.09570476568303185,0.09951209627040819,8.824606815130217,0.3131932652329308,0.7394976359705858,0.8250104367922001,0.34714086025352037,491.8754667047561,2116.152528535349,38.217249359003766,27.588773423530636,1.9097355424130973,45.08,45.57
69,1,9,23.233773873873872,77.39200737400364,built_up,0.10959699400364752,0.19383689085146166,9.747755031096403,0.3333975755088319,0.7191537831591784,0.9379207807246513,0.3268776104050406,498.573663824087,1672.7428173424303,38.72371754225446,29.415964887698976,2.655225184936003,46.11,45.43
70,1,10,23.233773873873872,77.39298797524157,built_up,0.005736451502163301,0.1613388405438095,11.758695030790916,0.4317859133089162,0.644930797372187,0.894502225150507,0.4019991341151028,499.1166247959327,865.0583372129615,39.53935336233369,32.08235829643174,2.546459435450859,47.02,46.21
71,1,11,23.233773873873872,77.39396857647948,built_up,0.20659912484500176,0.09419913153434101,6.881338134290807,0.40380921071396203,0.7090915527644128,0.9312493024088675,0.35758203383656656,507.9944295976176,282.71069003452146,38.55358608130885,21.874273959093532,2.169925078268146,43.69,43.65
72,1,12,23.233773873873872,77.39494917771741,built_up,0.050027302269131775,0.08378156578570224,12.54061366724843,0.30516275951181976,0.7067543455960148,0.7861090576983676,0.3705610081984561,508.49459481614184,1185.9174167771653,38.020813046272615,28.739478831442966,1.7536999308282089,44.52,44.31
73,1,13,23.233773873873872,77.39592977895532,built_up,0.11421035024651058,0.15613364500619278,10.187400822803635,0.3344863673088482,0.7141584897520971,0.8782445703442321,0.3745238276310033,507.15219522472205,1406.8223579598257,38.43579758966985,25.38413234889723,2.225537222920483,44.68,44.76
74,1,14,23.233773873873872,77.39691038019325,built_up,0.00989000519124042,0.16071020484107543,10.853051939385137,0.371495052067386,0.6871472019690863,0.8352682081403143,0.3223897128643848,507.11075023083544,527.7457075004194,38.504253862980406,29.29862692135769,1.4719777030736316,45.57,45.19
75,1,15,23.233773873873872,77.39789098143117,built_up,0.0203908439116149,0.13013681345984918,15.015307823071486,0.45445616016541857,0.5998960336783049,0.7679579598376387,0.4040538835500994,510.79536173586945,636.467547437894,38.80263815896195,21.216267807555965,2.4370292824862267,44.29,44.48
76,1,16,23.233773873873872,77.39887158266909,built_up,-0.07128749623578672,0.13783335132958274,13.905038862486899,0.48710218880970113,0.5930434075297953,0.8064586367819375,0.4200791641865186,482.1765408334664,1026.7984960242122,38.996848768785675,24.809970135920143,2.3193055244650718,46.92,45.96
77,1,17,23.233773873873872,77.39985218390702,built_up,0.05496735984705517,0.1745701107477291,14.45613294459827,0.4607207567771922,0.6020422543265616,0.7824724975627052,0.3845047612719569,504.07233574874795,363.27100952997375,39.05640713451399,30.42496929378734,2.824265247559285,44.48,45.85
78,1,18,23.233773873873872,77.40083278514494,grass,0.3259791702718988,0.25113967870062326,0.0,0.0,1.0,0.08959140356456158,0.044561643244528104,499.3371909866596,411.7005642838426,38.71489168138381,31.540748578284173,1.7186938970032721,34.03,32.39
79,1,19,23.233773873873872,77.40181338638286,water,0.01313341421384659,0.11012653906963676,0.0,0.0,1.0,0.0179743697356588,0.0,502.58141149229573,0.0,38.49968295002171,19.917346335057783,1.6442214692681811,35.3,35.23
80,1,20,23.233773873873872,77.40279398762078,grass,0.44576794698929006,0.18494285500429425,0.0,0.0822861306809105,0.9547426281254993,0.10296129471422771,0.0382962594160467,483.9089611113494,869.1395992788302,39.09336080226367,28.803962043925672,2.4849796602564247,34.73,34.55
81,1,21,23.233773873873872,77.4037745888587,grass,0.47767272712226083,0.22582408797842515,0.0,0.010356895832854061,0.9943037072919303,0.11832794017748448,0.08135047992794799,494.75815104849323,37.80206207551987,38.36099912031351,21.481044611996168,2.031104143179188,32.07,31.95
82,1,22,23.233773873873872,77.40475519009662,grass,0.39019375489169067,0.18708804883394328,1.8417721944499355,0.0,0.9815822780555007,0.0775821769963689,0.08703181894309019,500.0576997026691,1599.0403035355178,38.521791826635386,30.725743835003055,2.7789666584332244,36.28,35.52
83,1,23,23.233773873873872,77.40573579133455,water,-0.19850790001306529,0.031940314603810326,3.5931061446130856,0.005060768287862661,0.9612855159955447,0.005163718110457207,0.0,500.80625383160185,0.0,38.402625158174324,19.194363413787418,2.94431380395512,36.91,35.55
84,1,24,23.233773873873872,77.40671639257246,bare_soil,0.19121222693433898,0.36183492129604516,1.2098526341633233,0.0,0.9879014736583668,0.07331708347526708,0.0,512.4388946482171,623.0197420193404,37.6474833285468,24.06815810427655,3.206091778047077,32.51,32.73
85,1,25,23.233773873873872,77.40769699381039,grass,0.4277499070988093,0.23965977923737536,3.7057244984044813,0.0,0.9629427550159552,0.07976665651669827,0.03286484114042735,494.9788974668863,845.4364802209147,39.00870287739388,29.54869746264161,2.2019092238221227,34.52,34.34
86,1,26,23.233773873873872,77.40867759504832,tree,0.7447128070520324,0.1855587455350346,5.329013266396459,0.02194244083177148,0.9346415248785611,0.1075572774046914,0.0,504.2012583202422,766.5189884788483,38.770207683338455,35.83322092204425,2.6569055695642914,32.46,32.81
87,1,27,23.233773873873872,77.40965819628623,road,0.053727195797793476,0.13065543794344522,0.12467211000368454,0.12036628607373966,0.9325518215594063,1.0,0.9970898133131638,506.1142895389601,2006.3015339885542,37.55199617190783,24.31018862422619,1.8388382167374917,45.64,44.16
88,1,28,23.233773873873872,77.41063879752416,road,-0.056218157848152955,0.15110849353971728,0.0,0.0,1.0,1.0,0.9993288066204289,490.7713869465443,865.9197528049132,38.900701633290744,27.49234672633682,2.330329000676321,45.51,47.05
89,1,29,23.233773873873872,77.41161939876207,tree,0.7258519243500786,0.17440901985912857,2.135080153087969,0.17179638079922602,0.884161189029546,0.070966035426294,0.0,489.62793335488806,958.1044243545247,38.37862507812219,26.455014247702643,2.0674852665732852,32.45,32.38
90,1,30,23.233773873873872,77.4126,bare_soil,0.06358500683827259,0.2940264937592627,1.1300540894605662,0.0,0.9886994591053944,0.2992477506891892,0.0,499.0445514568146,1439.825199121304,38.895418414298355,37.65279351546425,2.12628103116252,38.9,36.16
91,1,31,23.233773873873872,77.41358060123792,bare_soil,0.1735232936261897,0.318327295646296,1.0712411974830973,0.052545635039399845,0.9603874887534991,0.16674459139860304,0.04672327841401529,507.2378332012512,1877.1747185240956,38.53031603190137,24.15709826753,3.242151029221939,37.3,37.47
92,1,32,23.233773873873872,77.41456120247584,bare_soil,0.01989384046628745,0.252784506531968,2.0578524234182547,0.0,0.9794214757658175,0.22460030868941752,0.05239217699725469,495.3889980195965,907.0971915878226,37.95706430073089,27.35816806412071,1.3832712721149447,37.48,37.06
93,1,33,23.233773873873872,77.41554180371377,bare_soil,0.05555175916560577,0.26435358640805795,0.0,0.0,1.0,0.16311609111077516,0.0,497.73516547475106,2061.6870750540606,38.510541407041764,26.541255191703446,2.197013062323102,38.4,37.38
94,1,34,23.233773873873872,77.41652240495168,bare_soil,0.09634889141297939,0.2903245064857558,0.0,0.0,1.0,0.11478147311336889,0.0,490.344013762776,1219.8580791594134,38.140619029788965,22.982613292378865,2.2322623108640585,35.41,36.52
95,1,35,23.233773873873872,77.4175030061896,water,-0.035429580682924885,0.03,0.0,0.0,1.0,0.0,0.04303077974828602,496.4249407871362,0.0,38.0108459903415,14.765363964335844,2.5859804756985367,35.11,35.95
96,1,36,23.233773873873872,77.41848360742753,water,-0.012686296216461168,0.09373702791523728,0.0,0.007945764291786261,0.9956298296395175,0.0,0.016819280509439993,504.1227212325821,0.0,38.84681160033156,22.273533609238893,1.5390016212061988,34.81,35.12
97,1,37,23.233773873873872,77.41946420866545,water,-0.08949103495685358,0.07647280226012242,1.3616934929302795,0.04156735255095667,0.963521021167671,0.023872480206230253,0.0,507.466640166912,0.0,38.65661823991521,22.8346116234255,1.9911250146469532,35.93,36.0
98,1,38,23.233773873873872,77.42044480990337,water,-0.17923131960216998,0.03,0.0,0.0,1.0,0.01988772380376754,0.0,494.822571592804,0.0,39.099027510939884,17.761999427687712,1.8425399614910858,39.07,39.52
99,1,39,23.233773873873872,77.4214254111413,bare_soil,0.05820983121906117,0.2922777024583859,0.0,0.0,1.0,0.22975790032084278,0.04811188092461252,500.73993929056485,751.8312747039829,38.34224600556014,33.6359856100639,0.8488529278141927,36.79,35.37
100,1,40,23.233773873873872,77.42240601237921,bare_soil,0.09251766825722099,0.2991086608926088,0.0,0.0,1.0,0.18070579508192627,0.005865528667241416,491.925739766005,241.66830243329844,38.11483864126227,10.99674753207304,2.897486824696658,35.02,35.19
101,1,41,23.233773873873872,77.42338661361714,grass,0.4812445569575786,0.24892394270465945,0.0,0.018446308046310814,0.9898545305745291,0.15415914574225884,0.053836441870492927,496.6666385705915,705.5203031030735,38.755521766677056,22.96611090657996,1.3126917462324035,33.45,34.56
102,1,42,23.233773873873872,77.42436721485505,built_up,0.08485868476099936,0.14743355176540643,11.55437812998548,0.40913368310596576,0.659432692991864,0.7958674137938622,0.36690753165235407,503.7668359553082,1288.1047035777217,38.16652721453495,24.70111754141765,1.0694104257035046,44.53,45.47
103,1,43,23.233773873873872,77.42534781609298,built_up,0.08665961870427544,0.19037748463238316,9.64942981831533,0.47708132887835525,0.6411109709337512,0.8132987765389081,0.3943580229182571,509.86694040064435,1052.3626004688278,38.37592205823956,27.964186896974873,2.3711320759814507,44.49,43.54
104,1,44,23.233773873873872,77.42632841733091,built_up,0.17965778324365,0.15407107660238267,8.905796736385925,0.3888312606002306,0.6970848393060138,0.9066381153053326,0.38692258807506597,491.5356767889657,1141.1951468436075,38.710038174050354,26.196371575110618,1.7568654487019815,44.76,44.93
